province;red;green;blue;
11977;20;19;240;
11978;21;19;244;
11979;22;19;248;
11980;23;19;232;
11981;24;19;236;
11982;25;19;240;
11983;26;19;244;
11984;27;19;248;
11985;28;19;232;
11986;29;19;236;
11987;30;19;240;
11988;31;19;244;
11989;32;19;248;
11990;33;19;232;
11991;34;19;236;
11992;35;19;240;
11993;36;19;244;
11994;37;19;248;
11995;38;19;232;
11996;39;19;236;
11997;40;19;240;
11998;41;19;244;
11999;42;19;248;
12000;43;20;232;
12001;44;20;236;
12002;45;20;240;
12003;46;20;244;
12004;47;20;248;
12005;48;20;232;
12006;49;20;236;
12007;50;20;240;
12008;51;20;244;
12009;52;20;248;
12010;53;20;232;
12011;54;20;236;
12012;55;20;240;
12013;56;20;244;
12014;57;20;248;
12015;58;20;232;
12016;59;20;236;
12017;60;20;240;
12018;61;20;244;
12019;62;20;248;
12020;63;20;232;
12021;64;20;236;
12022;65;20;240;
12023;66;20;244;
12024;67;20;248;
12025;68;20;232;
12026;69;20;236;
12027;70;20;240;
12028;71;20;244;
12029;72;20;248;
12030;73;20;232;
12031;74;20;236;
12032;75;20;240;
12033;76;20;244;
12034;77;20;248;
12035;78;20;232;
12036;79;20;236;
12037;80;20;240;
12038;81;20;244;
12039;82;20;248;
12040;83;20;232;
12041;84;20;236;
12042;85;20;240;
12043;86;20;244;
12044;87;20;248;
12045;88;20;232;
12046;89;20;236;
12047;90;20;240;
12048;91;20;244;
12049;92;20;248;
12050;93;20;232;
12051;94;20;236;
12052;95;20;240;
12053;96;20;244;
12054;97;20;248;
12055;98;20;232;
12056;99;20;236;
12057;100;20;240;
12058;101;20;244;
12059;102;20;248;
12060;103;20;232;
12061;104;20;236;
12062;105;20;240;
12063;106;20;244;
12064;107;20;248;
12065;108;20;232;
12066;109;20;236;
12067;110;20;240;
12068;111;20;244;
12069;112;20;248;
12070;113;20;232;
12071;114;20;236;
12072;115;20;240;
12073;116;20;244;
12074;117;20;248;
12075;118;20;232;
12076;119;20;236;
12077;120;20;240;
12078;121;20;244;
12079;122;20;248;
12080;123;20;232;
12081;124;20;236;
12082;125;20;240;
12083;126;20;244;
12084;0;20;248;
12085;1;20;232;
12086;2;20;236;
12087;3;20;240;
12088;4;20;244;
12089;5;20;248;
12090;6;20;232;
12091;7;20;236;
12092;8;20;240;
12093;9;20;244;
12094;10;20;248;
12095;11;20;232;
12096;12;20;236;
12097;13;20;240;
12098;14;20;244;
12099;15;20;248;
12100;16;21;232;
12101;17;21;236;
12102;18;21;240;
12103;19;21;244;
12104;20;21;248;
12105;21;21;232;
12106;22;21;236;
12107;23;21;240;
12108;24;21;244;
12109;25;21;248;
12110;26;21;232;
12111;27;21;236;
12112;28;21;240;
12113;29;21;244;
12114;30;21;248;
12115;31;21;232;
12116;32;21;236;
12117;33;21;240;
12118;34;21;244;
12119;35;21;248;
12120;36;21;232;
12121;37;21;236;
12122;38;21;240;
12123;39;21;244;
12124;40;21;248;
12125;41;21;232;
12126;42;21;236;
12127;43;21;240;
12128;44;21;244;
12129;45;21;248;
12130;46;21;232;
12131;47;21;236;
12132;48;21;240;
12133;49;21;244;
12134;50;21;248;
12135;51;21;232;
12136;52;21;236;
12137;53;21;240;
12138;54;21;244;
12139;55;21;248;
12140;56;21;232;
12141;57;21;236;
12142;58;21;240;
12143;59;21;244;
12144;60;21;248;
12145;61;21;232;
12146;62;21;236;
12147;63;21;240;
12148;64;21;244;
12149;65;21;248;
12150;66;21;232;
12151;67;21;236;
12152;68;21;240;
12153;69;21;244;
12154;70;21;248;
12155;71;21;232;
12156;72;21;236;
12157;73;21;240;
12158;74;21;244;
12159;75;21;248;
12160;76;21;232;
12161;77;21;236;
12162;78;21;240;
12163;79;21;244;
12164;80;21;248;
12165;81;21;232;
12166;82;21;236;
12167;83;21;240;
12168;84;21;244;
12169;85;21;248;
12170;86;21;232;
12171;87;21;236;
12172;88;21;240;
12173;89;21;244;
12174;90;21;248;
12175;91;21;232;
12176;92;21;236;
12177;93;21;240;
12178;94;21;244;
12179;95;21;248;
12180;96;21;232;
12181;97;21;236;
12182;98;21;240;
12183;99;21;244;
12184;100;21;248;
12185;101;21;232;
12186;102;21;236;
12187;103;21;240;
12188;104;21;244;
12189;105;21;248;
12190;106;21;232;
12191;107;21;236;
12192;108;21;240;
12193;109;21;244;
12194;110;21;248;
12195;111;21;232;
12196;112;21;236;
12197;113;21;240;
12198;114;21;244;
12199;115;21;248;
12200;116;22;232;
12201;117;22;236;
12202;118;22;240;
12203;119;22;244;
12204;120;22;248;
12205;121;22;232;
12206;122;22;236;
12207;123;22;240;
12208;124;22;244;
12209;125;22;248;
12210;126;22;232;
12211;0;22;236;
12212;1;22;240;
12213;2;22;244;
12214;3;22;248;
12215;4;22;232;
12216;5;22;236;
12217;6;22;240;
12218;7;22;244;
12219;8;22;248;
12220;9;22;232;
12221;10;22;236;
12222;11;22;240;
12223;12;22;244;
12224;13;22;248;
12225;14;22;232;
12226;15;22;236;
12227;16;22;240;
12228;17;22;244;
12229;18;22;248;
12230;19;22;232;
12231;20;22;236;
12232;21;22;240;
12233;22;22;244;
12234;23;22;248;
12235;24;22;232;
12236;25;22;236;
12237;26;22;240;
12238;27;22;244;
12239;28;22;248;
12240;29;22;232;
12241;30;22;236;
12242;31;22;240;
12243;32;22;244;
12244;33;22;248;
12245;34;22;232;
12246;35;22;236;
12247;36;22;240;
12248;37;22;244;
12249;38;22;248;
12250;39;22;232;
12251;40;22;236;
12252;41;22;240;
12253;42;22;244;
12254;43;22;248;
12255;44;22;232;
12256;45;22;236;
12257;46;22;240;
12258;47;22;244;
12259;48;22;248;
12260;49;22;232;
12261;50;22;236;
12262;51;22;240;
12263;52;22;244;
12264;53;22;248;
12265;54;22;232;
12266;55;22;236;
12267;56;22;240;
12268;57;22;244;
12269;58;22;248;
12270;59;22;232;
12271;60;22;236;
12272;61;22;240;
12273;62;22;244;
12274;63;22;248;
12275;64;22;232;
12276;65;22;236;
12277;66;22;240;
12278;67;22;244;
12279;68;22;248;
12280;69;22;232;
12281;70;22;236;
12282;71;22;240;
12283;72;22;244;
12284;73;22;248;
12285;74;22;232;
12286;75;22;236;
12287;76;22;240;
12288;77;22;244;
12289;78;22;248;
12290;79;22;232;
12291;80;22;236;
12292;81;22;240;
12293;82;22;244;
12294;83;22;248;
12295;84;22;232;
12296;85;22;236;
12297;86;22;240;
12298;87;22;244;
12299;88;22;248;
12300;89;23;232;
12301;90;23;236;
12302;91;23;240;
12303;92;23;244;
12304;93;23;248;
12305;94;23;232;
12306;95;23;236;
12307;96;23;240;
12308;97;23;244;
12309;98;23;248;
12310;99;23;232;
12311;100;23;236;
12312;101;23;240;
12313;102;23;244;
12314;103;23;248;
12315;104;23;232;
12316;105;23;236;
12317;106;23;240;
12318;107;23;244;
12319;108;23;248;
12320;109;23;232;
12321;110;23;236;
12322;111;23;240;
12323;112;23;244;
12324;113;23;248;
12325;114;23;232;
12326;115;23;236;
12327;116;23;240;
12328;117;23;244;
12329;118;23;248;
12330;119;23;232;
12331;120;23;236;
12332;121;23;240;
12333;122;23;244;
12334;123;23;248;
12335;124;23;232;
12336;125;23;236;
12337;126;23;240;
12338;0;23;244;
12339;1;23;248;
12340;2;23;232;
12341;3;23;236;
12342;4;23;240;
12343;5;23;244;
12344;6;23;248;
12345;7;23;232;
12346;8;23;236;
12347;9;23;240;
12348;10;23;244;
12349;11;23;248;
12350;12;23;232;
12351;13;23;236;
12352;14;23;240;
12353;15;23;244;
12354;16;23;248;
12355;17;23;232;
12356;18;23;236;
12357;19;23;240;
12358;20;23;244;
12359;21;23;248;
12360;22;23;232;
12361;23;23;236;
12362;24;23;240;
12363;25;23;244;
12364;26;23;248;
12365;27;23;232;
12366;28;23;236;
12367;29;23;240;
12368;30;23;244;
12369;31;23;248;
12370;32;23;232;
12371;33;23;236;
12372;34;23;240;
12373;35;23;244;
12374;36;23;248;
12375;37;23;232;
12376;38;23;236;
12377;39;23;240;
12378;40;23;244;
12379;41;23;248;
12380;42;23;232;
12381;43;23;236;
12382;44;23;240;
12383;45;23;244;
12384;46;23;248;
12385;47;23;232;
12386;48;23;236;
12387;49;23;240;
12388;50;23;244;
12389;51;23;248;
12390;52;23;232;
12391;53;23;236;
12392;54;23;240;
12393;55;23;244;
12394;56;23;248;
12395;57;23;232;
12396;58;23;236;
12397;59;23;240;
12398;60;23;244;
12399;61;23;248;
12400;62;24;232;
12401;63;24;236;
12402;64;24;240;
12403;65;24;244;
12404;66;24;248;
12405;67;24;232;
12406;68;24;236;
12407;69;24;240;
12408;70;24;244;
12409;71;24;248;
12410;72;24;232;
12411;73;24;236;
12412;74;24;240;
12413;75;24;244;
12414;76;24;248;
12415;77;24;232;
12416;78;24;236;
12417;79;24;240;
12418;80;24;244;
12419;81;24;248;
12420;82;24;232;
12421;83;24;236;
12422;84;24;240;
12423;85;24;244;
12424;86;24;248;
12425;87;24;232;
12426;88;24;236;
12427;89;24;240;
12428;90;24;244;
12429;91;24;248;
12430;92;24;232;
12431;93;24;236;
12432;94;24;240;
12433;95;24;244;
12434;96;24;248;
12435;97;24;232;
12436;98;24;236;
12437;99;24;240;
12438;100;24;244;
12439;101;24;248;
12440;102;24;232;
12441;103;24;236;
12442;104;24;240;
12443;105;24;244;
12444;106;24;248;
12445;107;24;232;
12446;108;24;236;
12447;109;24;240;
12448;110;24;244;
12449;111;24;248;
12450;112;24;232;
12451;113;24;236;
12452;114;24;240;
12453;115;24;244;
12454;116;24;248;
12455;117;24;232;
12456;118;24;236;
12457;119;24;240;
12458;120;24;244;
12459;121;24;248;
12460;122;24;232;
12461;123;24;236;
12462;124;24;240;
12463;125;24;244;
12464;126;24;248;
12465;0;24;232;
12466;1;24;236;
12467;2;24;240;
12468;3;24;244;
12469;4;24;248;
12470;5;24;232;
12471;6;24;236;
12472;7;24;240;
12473;8;24;244;
12474;9;24;248;
12475;10;24;232;
12476;11;24;236;
12477;12;24;240;
12478;13;24;244;
12479;14;24;248;
12480;15;24;232;
12481;16;24;236;
12482;17;24;240;
12483;18;24;244;
12484;19;24;248;
12485;20;24;232;
12486;21;24;236;
12487;22;24;240;
12488;23;24;244;
12489;24;24;248;
12490;25;24;232;
12491;26;24;236;
12492;27;24;240;
12493;28;24;244;
12494;29;24;248;
12495;30;24;232;
12496;31;24;236;
12497;32;24;240;
12498;33;24;244;
12499;34;24;248;
12500;35;25;232;
12501;36;25;236;
12502;37;25;240;
12503;38;25;244;
12504;39;25;248;
12505;40;25;232;
12506;41;25;236;
12507;42;25;240;
12508;43;25;244;
12509;44;25;248;
12510;45;25;232;
12511;46;25;236;
12512;47;25;240;
12513;48;25;244;
12514;49;25;248;
12515;50;25;232;
12516;51;25;236;
12517;52;25;240;
12518;53;25;244;
12519;54;25;248;
12520;55;25;232;
12521;56;25;236;
12522;57;25;240;
12523;58;25;244;
12524;59;25;248;
12525;60;25;232;
12526;61;25;236;
12527;62;25;240;
12528;63;25;244;
12529;64;25;248;
12530;65;25;232;
12531;66;25;236;
12532;67;25;240;
12533;68;25;244;
12534;69;25;248;
12535;70;25;232;
12536;71;25;236;
12537;72;25;240;
12538;73;25;244;
12539;74;25;248;
12540;75;25;232;
12541;76;25;236;
12542;77;25;240;
12543;78;25;244;
12544;79;25;248;
12545;80;25;232;
12546;81;25;236;
12547;82;25;240;
12548;83;25;244;
12549;84;25;248;
12550;85;25;232;
12551;86;25;236;
12552;87;25;240;
12553;88;25;244;
12554;89;25;248;
12555;90;25;232;
12556;91;25;236;
12557;92;25;240;
12558;93;25;244;
12559;94;25;248;
12560;95;25;232;
12561;96;25;236;
12562;97;25;240;
12563;98;25;244;
12564;99;25;248;
12565;100;25;232;
12566;101;25;236;
12567;102;25;240;
12568;103;25;244;
12569;104;25;248;
12570;105;25;232;
12571;106;25;236;
12572;107;25;240;
12573;108;25;244;
12574;109;25;248;
12575;110;25;232;
12576;111;25;236;
12577;112;25;240;
12578;113;25;244;
12579;114;25;248;
12580;115;25;232;
12581;116;25;236;
12582;117;25;240;
12583;118;25;244;
12584;119;25;248;
12585;120;25;232;
12586;121;25;236;
12587;122;25;240;
12588;123;25;244;
12589;124;25;248;
12590;125;25;232;
12591;126;25;236;
12592;0;25;240;
12593;1;25;244;
12594;2;25;248;
12595;3;25;232;
12596;4;25;236;
12597;5;25;240;
12598;6;25;244;
12599;7;25;248;
12600;8;26;232;
12601;9;26;236;
12602;10;26;240;
12603;11;26;244;
12604;12;26;248;
12605;13;26;232;
12606;14;26;236;
12607;15;26;240;
12608;16;26;244;
12609;17;26;248;
12610;18;26;232;
12611;19;26;236;
12612;20;26;240;
12613;21;26;244;
12614;22;26;248;
12615;23;26;232;
12616;24;26;236;
12617;25;26;240;
12618;26;26;244;
12619;27;26;248;
12620;28;26;232;
12621;29;26;236;
12622;30;26;240;
12623;31;26;244;
12624;32;26;248;
12625;33;26;232;
12626;34;26;236;
12627;35;26;240;
12628;36;26;244;
12629;37;26;248;
12630;38;26;232;
12631;39;26;236;
12632;40;26;240;
12633;41;26;244;
12634;42;26;248;
12635;43;26;232;
12636;44;26;236;
12637;45;26;240;
12638;46;26;244;
12639;47;26;248;
12640;48;26;232;
12641;49;26;236;
12642;50;26;240;
12643;51;26;244;
12644;52;26;248;
12645;53;26;232;
12646;54;26;236;
12647;55;26;240;
12648;56;26;244;
12649;57;26;248;
12650;58;26;232;
12651;59;26;236;
12652;60;26;240;
12653;61;26;244;
12654;62;26;248;
12655;63;26;232;
12656;64;26;236;
12657;65;26;240;
12658;66;26;244;
12659;67;26;248;
12660;68;26;232;
12661;69;26;236;
12662;70;26;240;
12663;71;26;244;
12664;72;26;248;
12665;73;26;232;
12666;74;26;236;
12667;75;26;240;
12668;76;26;244;
12669;77;26;248;
12670;78;26;232;
12671;79;26;236;
12672;80;26;240;
12673;81;26;244;
12674;82;26;248;
12675;83;26;232;
12676;84;26;236;
12677;85;26;240;
12678;86;26;244;
12679;87;26;248;
12680;88;26;232;
12681;89;26;236;
12682;90;26;240;
12683;91;26;244;
12684;92;26;248;
12685;93;26;232;
12686;94;26;236;
12687;95;26;240;
12688;96;26;244;
12689;97;26;248;
12690;98;26;232;
12691;99;26;236;
12692;100;26;240;
12693;101;26;244;
12694;102;26;248;
12695;103;26;232;
12696;104;26;236;
12697;105;26;240;
12698;106;26;244;
12699;107;26;248;
12700;108;27;232;
12701;109;27;236;
12702;110;27;240;
12703;111;27;244;
12704;112;27;248;
12705;113;27;232;
12706;114;27;236;
12707;115;27;240;
12708;116;27;244;
12709;117;27;248;
12710;118;27;232;
12711;119;27;236;
12712;120;27;240;
12713;121;27;244;
12714;122;27;248;
12715;123;27;232;
12716;124;27;236;
12717;125;27;240;
12718;126;27;244;
12719;0;27;248;
12720;1;27;232;
12721;2;27;236;
12722;3;27;240;
12723;4;27;244;
12724;5;27;248;
12725;6;27;232;
12726;7;27;236;
12727;8;27;240;
12728;9;27;244;
12729;10;27;248;
12730;11;27;232;
12731;12;27;236;
12732;13;27;240;
12733;14;27;244;
12734;15;27;248;
12735;16;27;232;
12736;17;27;236;
12737;18;27;240;
12738;19;27;244;
12739;20;27;248;
12740;21;27;232;
12741;22;27;236;
12742;23;27;240;
12743;24;27;244;
12744;25;27;248;
12745;26;27;232;
12746;27;27;236;
12747;28;27;240;
12748;29;27;244;
12749;30;27;248;
12750;31;27;232;
12751;32;27;236;
12752;33;27;240;
12753;34;27;244;
12754;35;27;248;
12755;36;27;232;
12756;37;27;236;
12757;38;27;240;
12758;39;27;244;
12759;40;27;248;
12760;41;27;232;
12761;42;27;236;
12762;43;27;240;
12763;44;27;244;
12764;45;27;248;
12765;46;27;232;
12766;47;27;236;
12767;48;27;240;
12768;49;27;244;
12769;50;27;248;
12770;51;27;232;
12771;52;27;236;
12772;53;27;240;
12773;54;27;244;
12774;55;27;248;
12775;56;27;232;
12776;57;27;236;
12777;58;27;240;
12778;59;27;244;
12779;60;27;248;
12780;61;27;232;
12781;62;27;236;
12782;63;27;240;
12783;64;27;244;
12784;65;27;248;
12785;66;27;232;
12786;67;27;236;
12787;68;27;240;
12788;69;27;244;
12789;70;27;248;
12790;71;27;232;
12791;72;27;236;
12792;73;27;240;
12793;74;27;244;
12794;75;27;248;
12795;76;27;232;
12796;77;27;236;
12797;78;27;240;
12798;79;27;244;
12799;80;27;248;
12800;81;28;232;
12801;82;28;236;
12802;83;28;240;
12803;84;28;244;
12804;85;28;248;
12805;86;28;232;
12806;87;28;236;
12807;88;28;240;
12808;89;28;244;
12809;90;28;248;
12810;91;28;232;
12811;92;28;236;
12812;93;28;240;
12813;94;28;244;
12814;95;28;248;
12815;96;28;232;
12816;97;28;236;
12817;98;28;240;
12818;99;28;244;
12819;100;28;248;
12820;101;28;232;
12821;102;28;236;
12822;103;28;240;
12823;104;28;244;
12824;105;28;248;
12825;106;28;232;
12826;107;28;236;
12827;108;28;240;
12828;109;28;244;
12829;110;28;248;
12830;111;28;232;
12831;112;28;236;
12832;113;28;240;
12833;114;28;244;
12834;115;28;248;
12835;116;28;232;
12836;117;28;236;
12837;118;28;240;
12838;119;28;244;
12839;120;28;248;
12840;121;28;232;
12841;122;28;236;
12842;123;28;240;
12843;124;28;244;
12844;125;28;248;
12845;126;28;232;
12846;0;28;236;
12847;1;28;240;
12848;2;28;244;
12849;3;28;248;
12850;4;28;232;
12851;5;28;236;
12852;6;28;240;
12853;7;28;244;
12854;8;28;248;
12855;9;28;232;
12856;10;28;236;
12857;11;28;240;
12858;12;28;244;
12859;13;28;248;
12860;14;28;232;
12861;15;28;236;
12862;16;28;240;
12863;17;28;244;
12864;18;28;248;
12865;19;28;232;
12866;20;28;236;
12867;21;28;240;
12868;22;28;244;
12869;23;28;248;
12870;24;28;232;
12871;25;28;236;
12872;26;28;240;
12873;27;28;244;
12874;28;28;248;
12875;29;28;232;
12876;30;28;236;
12877;31;28;240;
12878;32;28;244;
12879;33;28;248;
12880;34;28;232;
12881;35;28;236;
12882;36;28;240;
12883;37;28;244;
12884;38;28;248;
12885;39;28;232;
12886;40;28;236;
12887;41;28;240;
12888;42;28;244;
12889;43;28;248;
12890;44;28;232;
12891;45;28;236;
12892;46;28;240;
12893;47;28;244;
12894;48;28;248;
12895;49;28;232;
12896;50;28;236;
12897;51;28;240;
12898;52;28;244;
12899;53;28;248;
12900;54;29;232;
12901;55;29;236;
12902;56;29;240;
12903;57;29;244;
12904;58;29;248;
12905;59;29;232;
12906;60;29;236;
12907;61;29;240;
12908;62;29;244;
12909;63;29;248;
12910;64;29;232;
12911;65;29;236;
12912;66;29;240;
12913;67;29;244;
12914;68;29;248;
12915;69;29;232;
12916;70;29;236;
12917;71;29;240;
12918;72;29;244;
12919;73;29;248;
12920;74;29;232;
12921;75;29;236;
12922;76;29;240;
12923;77;29;244;
12924;78;29;248;
12925;79;29;232;
12926;80;29;236;
12927;81;29;240;
12928;82;29;244;
12929;83;29;248;
12930;84;29;232;
12931;85;29;236;
12932;86;29;240;
12933;87;29;244;
12934;88;29;248;
12935;89;29;232;
12936;90;29;236;
12937;91;29;240;
12938;92;29;244;
12939;93;29;248;
12940;94;29;232;
12941;95;29;236;
12942;96;29;240;
12943;97;29;244;
12944;98;29;248;
12945;99;29;232;
12946;100;29;236;
12947;101;29;240;
12948;102;29;244;
12949;103;29;248;
12950;104;29;232;
12951;105;29;236;
12952;106;29;240;
12953;107;29;244;
12954;108;29;248;
12955;109;29;232;
12956;110;29;236;
12957;111;29;240;
12958;112;29;244;
12959;113;29;248;
12960;114;29;232;
12961;115;29;236;
12962;116;29;240;
12963;117;29;244;
12964;118;29;248;
12965;119;29;232;
12966;120;29;236;
12967;121;29;240;
12968;122;29;244;
12969;123;29;248;
12970;124;29;232;
12971;125;29;236;
12972;126;29;240;
12973;0;29;244;
12974;1;29;248;
12975;2;29;232;
12976;3;29;236;
12977;4;29;240;
12978;5;29;244;
12979;6;29;248;
12980;7;29;232;
12981;8;29;236;
12982;9;29;240;
12983;10;29;244;
12984;11;29;248;
12985;12;29;232;
12986;13;29;236;
12987;14;29;240;
12988;15;29;244;
12989;16;29;248;
12990;17;29;232;
12991;18;29;236;
12992;19;29;240;
12993;20;29;244;
12994;21;29;248;
12995;22;29;232;
12996;23;29;236;
12997;24;29;240;
12998;25;29;244;
12999;26;29;248;
13000;27;30;232;
13001;28;30;236;
13002;29;30;240;
13003;30;30;244;
13004;31;30;248;
13005;32;30;232;
13006;33;30;236;
13007;34;30;240;
13008;35;30;244;
13009;36;30;248;
13010;37;30;232;
13011;38;30;236;
13012;39;30;240;
13013;40;30;244;
13014;41;30;248;
13015;42;30;232;
13016;43;30;236;
13017;44;30;240;
13018;45;30;244;
13019;46;30;248;
13020;47;30;232;
13021;48;30;236;
13022;49;30;240;
13023;50;30;244;
13024;51;30;248;
13025;52;30;232;
13026;53;30;236;
13027;54;30;240;
13028;55;30;244;
13029;56;30;248;
13030;57;30;232;
13031;58;30;236;
13032;59;30;240;
13033;60;30;244;
13034;61;30;248;
13035;62;30;232;
13036;63;30;236;
13037;64;30;240;
13038;65;30;244;
13039;66;30;248;
13040;67;30;232;
13041;68;30;236;
13042;69;30;240;
13043;70;30;244;
13044;71;30;248;
13045;72;30;232;
13046;73;30;236;
13047;74;30;240;
13048;75;30;244;
13049;76;30;248;
13050;77;30;232;
13051;78;30;236;
13052;79;30;240;
13053;80;30;244;
13054;81;30;248;
13055;82;30;232;
13056;83;30;236;
13057;84;30;240;
13058;85;30;244;
13059;86;30;248;
13060;87;30;232;
13061;88;30;236;
13062;89;30;240;
13063;90;30;244;
13064;91;30;248;
13065;92;30;232;
13066;93;30;236;
13067;94;30;240;
13068;95;30;244;
13069;96;30;248;
13070;97;30;232;
13071;98;30;236;
13072;99;30;240;
13073;100;30;244;
13074;101;30;248;
13075;102;30;232;
13076;103;30;236;
13077;104;30;240;
13078;105;30;244;
13079;106;30;248;
13080;107;30;232;
13081;108;30;236;
13082;109;30;240;
13083;110;30;244;
13084;111;30;248;
13085;112;30;232;
13086;113;30;236;
13087;114;30;240;
13088;115;30;244;
13089;116;30;248;
13090;117;30;232;
13091;118;30;236;
13092;119;30;240;
13093;120;30;244;
13094;121;30;248;
13095;122;30;232;
13096;123;30;236;
13097;124;30;240;
13098;125;30;244;
13099;126;30;248;
13100;0;31;232;
13101;1;31;236;
13102;2;31;240;
13103;3;31;244;
13104;4;31;248;
13105;5;31;232;
13106;6;31;236;
13107;7;31;240;
13108;8;31;244;
13109;9;31;248;
13110;10;31;232;
13111;11;31;236;
13112;12;31;240;
13113;13;31;244;
13114;14;31;248;
13115;15;31;232;
13116;16;31;236;
13117;17;31;240;
13118;18;31;244;
13119;19;31;248;
13120;20;31;232;
13121;21;31;236;
13122;22;31;240;
13123;23;31;244;
13124;24;31;248;
13125;25;31;232;
13126;26;31;236;
13127;27;31;240;
13128;28;31;244;
13129;29;31;248;
13130;30;31;232;
13131;31;31;236;
13132;32;31;240;
13133;33;31;244;
13134;34;31;248;
13135;35;31;232;
13136;36;31;236;
13137;37;31;240;
13138;38;31;244;
13139;39;31;248;
13140;40;31;232;
13141;41;31;236;
13142;42;31;240;
13143;43;31;244;
13144;44;31;248;
13145;45;31;232;
13146;46;31;236;
13147;47;31;240;
13148;48;31;244;
13149;49;31;248;
13150;50;31;232;
13151;51;31;236;
13152;52;31;240;
13153;53;31;244;
13154;54;31;248;
13155;55;31;232;
13156;56;31;236;
13157;57;31;240;
13158;58;31;244;
13159;59;31;248;
13160;60;31;232;
13161;61;31;236;
13162;62;31;240;
13163;63;31;244;
13164;64;31;248;
13165;65;31;232;
13166;66;31;236;
13167;67;31;240;
13168;68;31;244;
13169;69;31;248;
13170;70;31;232;
13171;71;31;236;
13172;72;31;240;
13173;73;31;244;
13174;74;31;248;
13175;75;31;232;
13176;76;31;236;
13177;77;31;240;
13178;78;31;244;
13179;79;31;248;
13180;80;31;232;
13181;81;31;236;
13182;82;31;240;
13183;83;31;244;
13184;84;31;248;
13185;85;31;232;
13186;86;31;236;
13187;87;31;240;
13188;88;31;244;
13189;89;31;248;
13190;90;31;232;
13191;91;31;236;
13192;92;31;240;
13193;93;31;244;
13194;94;31;248;
13195;95;31;232;
13196;96;31;236;
13197;97;31;240;
13198;98;31;244;
13199;99;31;248;
13200;100;32;232;
13201;101;32;236;
13202;102;32;240;
13203;103;32;244;
13204;104;32;248;
13205;105;32;232;
13206;106;32;236;
13207;107;32;240;
13208;108;32;244;
13209;109;32;248;
13210;110;32;232;
13211;111;32;236;
13212;112;32;240;
13213;113;32;244;
13214;114;32;248;
13215;115;32;232;
13216;116;32;236;
13217;117;32;240;
13218;118;32;244;
13219;119;32;248;
13220;120;32;232;
13221;121;32;236;
13222;122;32;240;
13223;123;32;244;
13224;124;32;248;
13225;125;32;232;
13226;126;32;236;
13227;0;32;240;
13228;1;32;244;
13229;2;32;248;
13230;3;32;232;
13231;4;32;236;
